kod;ust_kod;baslik;metin;sira;seviye;zorunluluk_tipi;kanit_beklentisi;dis_kontrol_id;kanit_tipi;kaynak_url;kaynak_yeri;erisim_tarihi;yururluk_tarihi;gereksinim_tipi
EAG-40;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, trafo merkezleri arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;51;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-40;2026-09-09;2023-06-06;Seviye 2
EAG-41;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, İnternet Servis Sağlayıcısı (ISP) bünyesinde bulunan APN uç noktaları bir güvenlik duvarı üzerinde sonlandırılmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);52;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-41;2026-09-09;2023-06-06;Seviye 2
EAG-42;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, İnternet Servis Sağlayıcısı (ISP) bünyesinde toplanan tüm trafiklerin, ISP güvenlik duvarı üzerinden kuruluşun güvenlik duvarına güvenli teknolojiler (IPsec VPN vb.) kullanılarak iletilmesi sağlanmalıdır.;53;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-42;2026-09-09;2023-06-06;Seviye 2
EAG-43;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) erişim noktası adı (APN) teknolojisi kullanılması durumunda, APN ağlarına giriş kısıtlaması uygulanmalıdır. Bunu sağlanması amacıyla kuruluş bünyesinde kimlik doğrulama mekanizmaları kurgulanmalı ve oluşturulacak yapı kuruluş tarafından yönetilmelidir. (Örneğin GSM numaralarının ağa erişimin kısıtlanabilmesi için kullanılabilmesi amacı ile RADIUS sunucular konumlandırılması. Söz konusu RADIUS sunucularının yönetimi kuruluşta olmalı ve kuruluş ağında konumlandırılmalıdır.);54;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-43;2026-09-09;2023-06-06;Seviye 2
EAG-44;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-APN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN), (APN) teknolojisi kullanılması durumunda, APN trafiğinin karıştırıcı (Jammer) sistemleri ile baskılanması sebebiyle servis kesintileri oluşabileceği kuruluş tarafından değerlendirilmeli ve ilgili trafik akışının sürekliliğinin sağlanabilmesi için gerekli tedbirler alınmalıdır.;55;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-44;2026-09-09;2023-06-06;Ek Kontrol
EAG-45;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda endüstriyel protokol trafiği RF ağında izole edilmelidir. Bu izolasyon işlemi kapsamında haberleşme telsizleri gibi bileşenler endüstriyel trafik ağının dışında tutulmalıdır.;56;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-45;2026-09-09;2023-06-06;Seviye 2
EAG-46;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda trafo merkezleri arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;57;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-46;2026-09-09;2023-06-06;Seviye 2
EAG-47;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF ağında olan trafo merkezlerine ait endüstriyel trafik kuruluşa ait güvenlik duvarı (Referans_Topoloji_Elektrik_Dağıtım: EKS-GD-01) üzerinde sonlandırılmalıdır.;58;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-47;2026-09-09;2023-06-06;Seviye 2
EAG-48;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF ağında araya girme ve elektromanyetik yayılım (Tempest) saldırılarına karşı önlem alınmalıdır.;59;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-48;2026-09-09;2023-06-06;Ek kontrol
EAG-49;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF ağından gerçekleştirilecek endüstriyel haberleşme için trafiği şifreli olarak iletebilen teknolojiler kullanılmalıdır.;60;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-49;2026-09-09;2023-06-06;Seviye 2
EAG-50;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, servis kesintisine neden olabilecek saldırılara karşı önlem alınmalıdır.;61;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-50;2026-09-09;2023-06-06;Ek kontrol
EAG-51;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-RF;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında (WAN) Radyo Frekans (RF) teknolojilerinin kullanılması durumunda, RF altyapısı olay yönetimi ve süreklilik alanının (domain) ilgili maddelerine uyumlu olacak şekilde tasarlanmalıdır. Mimari tasarımda tekil hata noktası (single point of failure) bulunmamalıdır.;62;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-51;2026-09-09;2023-06-06;Ek Kontrol
EAG-52;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda, endüstriyel protokol trafiği için özelleştirilmiş izole bir SD-WAN mimarisi oluşturulmalıdır.;63;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-52;2026-09-09;2023-06-06;Seviye 2
EAG-53;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda, SD-WAN yapısı içerisinde gerçekleştirilen endüstriyel protokol haberleşmesi için trafiği şifreli olarak iletebilen teknolojiler kullanılmalıdır.;64;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-53;2026-09-09;2023-06-06;Seviye 2
EAG-54;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda SD-WAN ağında olan trafo merkezlerine ait endüstriyel trafik kuruluşa ait güvenlik duvarı (Referans_Topoloji_Elektrik_Dağıtım: EKS-GD-01) üzerinde sonlandırılmalıdır.;65;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-54;2026-09-09;2023-06-06;Seviye 2
EAG-55;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-SD-WAN;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) geniş alan ağında, yazılım tanımlı geniş alan ağı (SD-WAN) teknolojilerinin kullanılması durumunda trafo merkezleri arası erişimler uygun bir teknoloji ile kontrol altına alınarak kısıtlanmalıdır.;66;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-55;2026-09-09;2023-06-06;Seviye 2
EAG-56;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında kuruluşa hizmet eden ağ cihazlarında güncelleme ve yama yönetimi gerçekleştirilmelidir. MPLS sağlayıcısı firma yaması bulunan acil ve kritik seviyeli güvenlik açıklıklarını giderdiğine dair yazılı kanıt sunabilmeli ve kanıtları saklayabilmelidir. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);67;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-56;2026-09-09;2023-06-06;Seviye 2
EAG-57;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;"Elektrik dağıtım şebekelerinde WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında kuruluşa hizmet eden ağ cihazlarında güvenli yapılandırma prensipleri uygulanmalıdır. Ağ cihazlarındaki güvenlik yapılandırmaları belirli periyotlarla kuruluş ile paylaşılmalı ya da kuruluşa kalıcı ""read-only"" bir hesap tanımlanması sağlanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.)";68;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-57;2026-09-09;2023-06-06;Seviye 2
EAG-58;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında kullanılan ağ cihazlarında basit ya da tahmin edilebilir kullanıcı adı ve parola bulundurulmamalıdır. Her bir ağ cihazında özel bir kullanıcı adı ve parola atanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);69;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-58;2026-09-09;2023-06-06;Seviye 2
EAG-59;AILE-01;Endüstriyel Ağlarda WAN Güvenliği-MPLS;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) WAN trafiğinde MPLS teknolojilerinin kullanılması durumunda, MPLS omurgasında iletilen trafiğin şifreli olarak taşınması sağlanmalıdır. (Bu kontrol, altyapı yenileme projeleri sırasında ya da bu düzenleme yürürlüğe girdiği andan itibaren kurulacak olan altyapılarda aranacaktır.);70;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-59;2026-09-09;2023-06-06;Seviye 3
EAG-60;AILE-01;Endüstriyel Ağ İzolasyonu ve Segmantasyonu;Elektrik dağıtım şebekesi endüstriyel kontrol sisteminde (EKS) endüstriyel ağların izolasyon ve segmentasyonunda yazılım tabanlı teknolojilere ek olarak donanım tabanlı teknolojiler de devreye alınmalıdır.;71;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-60;2026-09-09;2023-06-06;Ek kontrol
EAG-61;AILE-01;Politika, Prosedür, Süreç;Elektrik dağıtım şebekesi endüstriyel kontrol sisteminde (EKS) kullanılan tüm ağ cihazları Tehdit ve Zafiyet Yönetimi başlığına uygun olarak işletilmelidir. Yükümlü kuruluşlar acil olan yamalar dışında yılda en az bir kez yama ve güncelleme yapmalıdırlar.;72;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 01-Endüstriyel Ağ Güvenliği · EAG-61;2026-09-09;2023-06-06;Seviye 2
İSG-1;AILE-02;Politika, Prosedür, Süreç;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucular için endüstriyel üretici tarafından onaylanan ve operasyonel sürekliliği tehlikeye atmayacak uç nokta (endpoint) güvenlik önlemleri (kötü amaçlı yazılım koruma uygulamaları, uç nokta tehdit tespit sistemi, uç nokta güvenlik duvarı vb.) tanımlanmalı ve uygulanmalıdır.;73;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-1;2026-09-09;2023-06-06;Seviye 1
İSG-2;AILE-02;Politika, Prosedür, Süreç;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren istemciler için endüstriyel üretici tarafından onaylanan ve operasyonel sürekliliği tehlikeye atmayacak uç nokta (endpoint) güvenlik önlemleri (kötü amaçlı yazılım koruma uygulamaları, uç nokta tehdit tespit sistemi, uç nokta güvenlik duvarı vb.) tanımlanmalı ve uygulanmalıdır.;74;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-2;2026-09-09;2023-06-06;Seviye 1
İSG-3;AILE-02;Harici Medya Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren istemcilerde harici medya kullanımları devre dışı bırakılmalıdır.;75;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-3;2026-09-09;2023-06-06;Seviye 1
İSG-4;AILE-02;Harici Medya Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucularda harici medya kullanımları devre dışı bırakılmış olmalıdır.;76;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-4;2026-09-09;2023-06-06;Seviye 1
İSG-5;AILE-02;Harici Medya Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemcilerde yeni nesil USB tabanlı saldırılara karşı önlem alınmalıdır. (Rubber Ducky vb. );77;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-5;2026-09-09;2023-06-06;Ek kontrol
İSG-6;AILE-02;İstemci ve Sunucularda Olay Tespiti ve Yönetimi;"Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemcilerde ""Olay Yönetimi ve Süreklilik"" başlığı altındaki maddelere uygun olarak loglar tutulmalı ve yönetilmelidir.";78;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-6;2026-09-09;2023-06-06;Seviye 2
İSG-7;AILE-02;Mobil Cihaz Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren taşınabilir mühendislik iş istasyonları (dizüstü vb.) ilgili kuruluş envanterine kayıtlı olmalıdır. Mühendislik operasyonlarında alt yüklenicilere ait güvensiz iş istasyonları endüstriyel ağa dahil edilmemeli ve EKS bileşenlerine bağlanmamalıdır. Kuruluşa ait taşınabilir mühendislik iş istasyonlarının güvenlik seviyesi kuruluş içi ve kuruluş dışında aynı olmalıdır.;79;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-7;2026-09-09;2023-06-06;Seviye 2
İSG-8;AILE-02;İstemci ve Sunucu Operasyon Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren mühendislik iş istasyonları günlük operasyonel işlerde kullanılmamalıdır. (E-posta vb.);80;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-8;2026-09-09;2023-06-06;Seviye 1
İSG-9;AILE-02;Veri Koruma;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemcilerde disk şifreleme yöntemleri uygulanmalıdır.;81;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-9;2026-09-09;2023-06-06;Ek kontrol
İSG-10;AILE-02;İstemci ve Sunucularda Güvenli Konfigürasyon;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemcilerde güvenli BIOS yapılandırmaları devreye alınmalıdır.;82;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-10;2026-09-09;2023-06-06;Seviye 1
İSG-11;AILE-02;Zararlı Yazılımlardan Korunma;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemcilerde sadece yetkili kullanıcıların uygulama kurmasına izin verilmelidir.;83;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-11;2026-09-09;2023-06-06;Seviye 1
İSG-12;AILE-02;Zararlı Yazılımlardan Korunma;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemcilerde sadece güvenlik onayından geçmiş uygulamaların yüklenmesine ve kullanılmasına izin verilmelidir.;84;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-12;2026-09-09;2023-06-06;Seviye 2
İSG-13;AILE-02;İstemci ve Sunucularda Güvenli Konfigürasyon;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemciler için kuruluşa özel güvenli bir kurulum imaj dosyası oluşturulmalı, periyodik olarak kontrol edilmeli ve güncellenmelidir.;85;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-13;2026-09-09;2023-06-06;Seviye 1
İSG-14;AILE-02;İstemci ve Sunucularda Güvenli Konfigürasyon;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemciler üzerinde internet üzerinden güvensiz uzak erişime imkan verecek yazılım ve servisler bulundurulmamalıdır.;86;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-14;2026-09-09;2023-06-06;Seviye 1
İSG-15;AILE-02;İstemci ve Sunucularda Güvenli Konfigürasyon;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunuculara bulundukları ağ içerisinden uzak erişim (VNC, SSH, RDP vb.) yapılması durumunda ek güvenlik kontrolleri uygulanmalıdır. (sanal ağ ayrıştırma, güvenli atlama noktası, uç nokta güvenlik duvarı ile erişim kısıtlamaları vb.);87;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-15;2026-09-09;2023-06-06;Seviye 2
İSG-16;AILE-02;İstemci ve Sunucu Operasyon Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemciler üzerinde bulunan tüm uygulamalar lisanslı olmalıdır.;88;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-16;2026-09-09;2023-06-06;Seviye 1
İSG-17;AILE-02;İstemci ve Sunucularda Olay Tespiti ve Yönetimi;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemciler merkezi bir zamanlama sunucusundan senkronize edilmelidir. Bu senkronizasyon işlemi sırasında ağ seviyesinde sadece gerekli servis ve portlara izin verilmelidir.;89;;REGULATION;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-17;2026-09-09;2023-06-06;Seviye 1
İSG-18;AILE-02;GPS Güvenliği;Elektrik dağıtım şebekesi endüstriyel kontrol sistemi (EKS) içerisinde hizmet veren sunucu ve istemciler için kullanılan merkezi zamanlama sunucusunun GPS tabanlı olması halinde, GPS temelli saldırılara karşı koruma önlemleri alınmalıdır.;90;;OPTIONAL;;;;https://www.epdk.gov.tr/Detay/DownloadDocument?id=4KFPqszJ13k%3D;Ek-1 · 02-İstemci ve Sunucu Güvenliği · İSG-18;2026-09-09;2023-06-06;Ek kontrol
